value,total_points,GW,first_name,second_name,date,squad_number,team
45,0,6,Wes,Morgan,22/09/2018,5,Leicester
45,7,7,Wes,Morgan,29/09/2018,5,Leicester
45,-2,8,Wes,Morgan,06/10/2018,5,Leicester
45,0,9,Wes,Morgan,22/10/2018,5,Leicester
45,0,10,Wes,Morgan,27/10/2018,5,Leicester
45,7,11,Wes,Morgan,03/11/2018,5,Leicester
45,5,12,Wes,Morgan,10/11/2018,5,Leicester
45,2,13,Wes,Morgan,24/11/2018,5,Leicester
45,6,14,Wes,Morgan,01/12/2018,5,Leicester
45,2,15,Wes,Morgan,05/12/2018,5,Leicester
45,1,16,Wes,Morgan,08/12/2018,5,Leicester
45,2,17,Wes,Morgan,15/12/2018,5,Leicester
45,6,18,Wes,Morgan,22/12/2018,5,Leicester
45,2,19,Wes,Morgan,26/12/2018,5,Leicester
45,0,20,Wes,Morgan,29/12/2018,5,Leicester
45,0,21,Wes,Morgan,01/01/2019,5,Leicester
45,1,22,Wes,Morgan,12/01/2019,5,Leicester
45,6,23,Wes,Morgan,19/01/2019,5,Leicester
45,0,24,Wes,Morgan,30/01/2019,5,Leicester
45,0,25,Wes,Morgan,03/02/2019,5,Leicester
45,0,26,Wes,Morgan,10/02/2019,5,Leicester
45,0,27,Wes,Morgan,23/02/2019,5,Leicester
45,0,28,Wes,Morgan,26/02/2019,5,Leicester
45,1,29,Wes,Morgan,03/03/2019,5,Leicester
45,0,30,Wes,Morgan,09/03/2019,5,Leicester
45,10,31,Wes,Morgan,16/03/2019,5,Leicester
45,15,32,Wes,Morgan,30/03/2019,5,Leicester
45,2,33,Wes,Morgan,06/04/2019,5,Leicester
46,2,34,Wes,Morgan,12/04/2019,5,Leicester
46,0,35,Wes,Morgan,20/04/2019,5,Leicester
46,0,36,Wes,Morgan,28/04/2019,5,Leicester
45,0,37,Wes,Morgan,06/05/2019,5,Leicester
45,0,38,Wes,Morgan,12/05/2019,5,Leicester
50,2,1,Wilfred,Ndidi,10/08/2018,25,Leicester
50,3,2,Wilfred,Ndidi,18/08/2018,25,Leicester
50,2,3,Wilfred,Ndidi,25/08/2018,25,Leicester
50,1,4,Wilfred,Ndidi,01/09/2018,25,Leicester
50,2,5,Wilfred,Ndidi,15/09/2018,25,Leicester
49,1,6,Wilfred,Ndidi,22/09/2018,25,Leicester
49,3,7,Wilfred,Ndidi,29/09/2018,25,Leicester
49,2,8,Wilfred,Ndidi,06/10/2018,25,Leicester
49,2,9,Wilfred,Ndidi,22/10/2018,25,Leicester
49,10,10,Wilfred,Ndidi,27/10/2018,25,Leicester
49,3,11,Wilfred,Ndidi,03/11/2018,25,Leicester
49,3,12,Wilfred,Ndidi,10/11/2018,25,Leicester
49,0,13,Wilfred,Ndidi,24/11/2018,25,Leicester
49,3,14,Wilfred,Ndidi,01/12/2018,25,Leicester
49,2,15,Wilfred,Ndidi,05/12/2018,25,Leicester
49,2,16,Wilfred,Ndidi,08/12/2018,25,Leicester
49,2,17,Wilfred,Ndidi,15/12/2018,25,Leicester
49,2,18,Wilfred,Ndidi,22/12/2018,25,Leicester
49,2,19,Wilfred,Ndidi,26/12/2018,25,Leicester
49,2,20,Wilfred,Ndidi,29/12/2018,25,Leicester
49,3,21,Wilfred,Ndidi,01/01/2019,25,Leicester
49,8,22,Wilfred,Ndidi,12/01/2019,25,Leicester
49,1,23,Wilfred,Ndidi,19/01/2019,25,Leicester
49,2,24,Wilfred,Ndidi,30/01/2019,25,Leicester
49,1,25,Wilfred,Ndidi,03/02/2019,25,Leicester
49,2,26,Wilfred,Ndidi,10/02/2019,25,Leicester
49,1,27,Wilfred,Ndidi,23/02/2019,25,Leicester
49,2,28,Wilfred,Ndidi,26/02/2019,25,Leicester
49,2,29,Wilfred,Ndidi,03/03/2019,25,Leicester
49,2,30,Wilfred,Ndidi,09/03/2019,25,Leicester
49,2,31,Wilfred,Ndidi,16/03/2019,25,Leicester
49,3,32,Wilfred,Ndidi,30/03/2019,25,Leicester
49,2,33,Wilfred,Ndidi,06/04/2019,25,Leicester
49,2,34,Wilfred,Ndidi,12/04/2019,25,Leicester
49,2,35,Wilfred,Ndidi,20/04/2019,25,Leicester
49,0,36,Wilfred,Ndidi,28/04/2019,25,Leicester
49,2,37,Wilfred,Ndidi,06/05/2019,25,Leicester
49,3,38,Wilfred,Ndidi,12/05/2019,25,Leicester
40,0,1,Yohan,Benalouane,10/08/2018,29,Leicester
40,0,2,Yohan,Benalouane,18/08/2018,29,Leicester
40,0,3,Yohan,Benalouane,25/08/2018,29,Leicester
40,0,4,Yohan,Benalouane,01/09/2018,29,Leicester
40,0,5,Yohan,Benalouane,15/09/2018,29,Leicester
39,0,6,Yohan,Benalouane,22/09/2018,29,Leicester
39,0,7,Yohan,Benalouane,29/09/2018,29,Leicester
39,0,8,Yohan,Benalouane,06/10/2018,29,Leicester
39,0,9,Yohan,Benalouane,22/10/2018,29,Leicester
39,0,10,Yohan,Benalouane,27/10/2018,29,Leicester
39,0,11,Yohan,Benalouane,03/11/2018,29,Leicester
39,0,12,Yohan,Benalouane,10/11/2018,29,Leicester
39,0,13,Yohan,Benalouane,24/11/2018,29,Leicester
39,0,14,Yohan,Benalouane,01/12/2018,29,Leicester
39,0,15,Yohan,Benalouane,05/12/2018,29,Leicester
39,0,16,Yohan,Benalouane,08/12/2018,29,Leicester
39,0,17,Yohan,Benalouane,15/12/2018,29,Leicester
39,0,18,Yohan,Benalouane,22/12/2018,29,Leicester
39,0,19,Yohan,Benalouane,26/12/2018,29,Leicester
39,0,20,Yohan,Benalouane,29/12/2018,29,Leicester
39,0,21,Yohan,Benalouane,01/01/2019,29,Leicester
39,0,22,Yohan,Benalouane,12/01/2019,29,Leicester
39,0,23,Yohan,Benalouane,19/01/2019,29,Leicester
39,0,24,Yohan,Benalouane,30/01/2019,29,Leicester
39,0,25,Yohan,Benalouane,03/02/2019,29,Leicester
39,0,26,Yohan,Benalouane,10/02/2019,29,Leicester
39,0,27,Yohan,Benalouane,23/02/2019,29,Leicester
39,0,28,Yohan,Benalouane,26/02/2019,29,Leicester
39,0,29,Yohan,Benalouane,03/03/2019,29,Leicester
39,0,30,Yohan,Benalouane,09/03/2019,29,Leicester
39,0,31,Yohan,Benalouane,16/03/2019,29,Leicester
39,0,32,Yohan,Benalouane,30/03/2019,29,Leicester
39,0,33,Yohan,Benalouane,06/04/2019,29,Leicester
39,0,34,Yohan,Benalouane,12/04/2019,29,Leicester
39,0,35,Yohan,Benalouane,20/04/2019,29,Leicester
39,0,36,Yohan,Benalouane,28/04/2019,29,Leicester
39,0,37,Yohan,Benalouane,06/05/2019,29,Leicester
39,0,38,Yohan,Benalouane,12/05/2019,29,Leicester
45,3,2,Nampalys,Mendy,18/08/2018,24,Leicester
45,2,3,Nampalys,Mendy,25/08/2018,24,Leicester
45,1,4,Nampalys,Mendy,01/09/2018,24,Leicester
45,2,5,Nampalys,Mendy,15/09/2018,24,Leicester
45,5,6,Nampalys,Mendy,22/09/2018,24,Leicester
45,3,7,Nampalys,Mendy,29/09/2018,24,Leicester
45,2,8,Nampalys,Mendy,06/10/2018,24,Leicester
45,2,9,Nampalys,Mendy,22/10/2018,24,Leicester
45,0,10,Nampalys,Mendy,27/10/2018,24,Leicester
45,3,11,Nampalys,Mendy,03/11/2018,24,Leicester
45,3,12,Nampalys,Mendy,10/11/2018,24,Leicester
45,2,13,Nampalys,Mendy,24/11/2018,24,Leicester
45,3,14,Nampalys,Mendy,01/12/2018,24,Leicester
45,2,15,Nampalys,Mendy,05/12/2018,24,Leicester
45,1,16,Nampalys,Mendy,08/12/2018,24,Leicester
45,2,17,Nampalys,Mendy,15/12/2018,24,Leicester
45,2,18,Nampalys,Mendy,22/12/2018,24,Leicester
45,2,19,Nampalys,Mendy,26/12/2018,24,Leicester
45,2,20,Nampalys,Mendy,29/12/2018,24,Leicester
45,3,21,Nampalys,Mendy,01/01/2019,24,Leicester
45,1,22,Nampalys,Mendy,12/01/2019,24,Leicester
45,1,23,Nampalys,Mendy,19/01/2019,24,Leicester
45,2,24,Nampalys,Mendy,30/01/2019,24,Leicester
45,1,25,Nampalys,Mendy,03/02/2019,24,Leicester
45,0,26,Nampalys,Mendy,10/02/2019,24,Leicester
45,0,27,Nampalys,Mendy,23/02/2019,24,Leicester
45,1,28,Nampalys,Mendy,26/02/2019,24,Leicester
45,1,29,Nampalys,Mendy,03/03/2019,24,Leicester
45,1,30,Nampalys,Mendy,09/03/2019,24,Leicester
45,1,31,Nampalys,Mendy,16/03/2019,24,Leicester
44,1,32,Nampalys,Mendy,30/03/2019,24,Leicester
44,0,33,Nampalys,Mendy,06/04/2019,24,Leicester
44,1,34,Nampalys,Mendy,12/04/2019,24,Leicester
44,1,35,Nampalys,Mendy,20/04/2019,24,Leicester
44,1,36,Nampalys,Mendy,28/04/2019,24,Leicester
44,0,37,Nampalys,Mendy,06/05/2019,24,Leicester
43,0,38,Nampalys,Mendy,12/05/2019,24,Leicester
40,0,15,Josh,Knight,05/12/2018,34,Leicester
40,0,16,Josh,Knight,08/12/2018,34,Leicester
40,0,17,Josh,Knight,15/12/2018,34,Leicester
40,0,18,Josh,Knight,22/12/2018,34,Leicester
40,0,19,Josh,Knight,26/12/2018,34,Leicester
40,0,20,Josh,Knight,29/12/2018,34,Leicester
40,0,21,Josh,Knight,01/01/2019,34,Leicester
40,0,22,Josh,Knight,12/01/2019,34,Leicester
40,0,23,Josh,Knight,19/01/2019,34,Leicester
40,0,24,Josh,Knight,30/01/2019,34,Leicester
40,0,25,Josh,Knight,03/02/2019,34,Leicester
40,0,26,Josh,Knight,10/02/2019,34,Leicester
40,0,27,Josh,Knight,23/02/2019,34,Leicester
40,0,28,Josh,Knight,26/02/2019,34,Leicester
40,0,29,Josh,Knight,03/03/2019,34,Leicester
40,0,30,Josh,Knight,09/03/2019,34,Leicester
40,0,31,Josh,Knight,16/03/2019,34,Leicester
40,0,32,Josh,Knight,30/03/2019,34,Leicester
40,0,33,Josh,Knight,06/04/2019,34,Leicester
40,0,34,Josh,Knight,12/04/2019,34,Leicester
40,0,35,Josh,Knight,20/04/2019,34,Leicester
40,0,36,Josh,Knight,28/04/2019,34,Leicester
40,0,37,Josh,Knight,06/05/2019,34,Leicester
40,0,38,Josh,Knight,12/05/2019,34,Leicester
55,1,22,Harvey,Barnes,12/01/2019,19,Leicester
55,5,23,Harvey,Barnes,19/01/2019,19,Leicester
55,0,24,Harvey,Barnes,30/01/2019,19,Leicester
55,2,25,Harvey,Barnes,03/02/2019,19,Leicester
55,2,26,Harvey,Barnes,10/02/2019,19,Leicester
55,5,27,Harvey,Barnes,23/02/2019,19,Leicester
55,2,28,Harvey,Barnes,26/02/2019,19,Leicester
55,2,29,Harvey,Barnes,03/03/2019,19,Leicester
55,5,30,Harvey,Barnes,09/03/2019,19,Leicester
55,2,31,Harvey,Barnes,16/03/2019,19,Leicester
55,3,32,Harvey,Barnes,30/03/2019,19,Leicester
55,2,33,Harvey,Barnes,06/04/2019,19,Leicester
55,2,34,Harvey,Barnes,12/04/2019,19,Leicester
55,7,35,Harvey,Barnes,20/04/2019,19,Leicester
55,1,36,Harvey,Barnes,28/04/2019,19,Leicester
55,1,37,Harvey,Barnes,06/05/2019,19,Leicester
55,1,38,Harvey,Barnes,12/05/2019,19,Leicester
60,0,25,Youri,Tielemans,03/02/2019,21,Leicester
60,1,26,Youri,Tielemans,10/02/2019,21,Leicester
60,2,27,Youri,Tielemans,23/02/2019,21,Leicester
60,5,28,Youri,Tielemans,26/02/2019,21,Leicester
60,5,29,Youri,Tielemans,03/03/2019,21,Leicester
60,9,30,Youri,Tielemans,09/03/2019,21,Leicester
60,5,31,Youri,Tielemans,16/03/2019,21,Leicester
60,7,32,Youri,Tielemans,30/03/2019,21,Leicester
61,9,33,Youri,Tielemans,06/04/2019,21,Leicester
61,1,34,Youri,Tielemans,12/04/2019,21,Leicester
61,5,35,Youri,Tielemans,20/04/2019,21,Leicester
61,9,36,Youri,Tielemans,28/04/2019,21,Leicester
60,2,37,Youri,Tielemans,06/05/2019,21,Leicester
60,3,38,Youri,Tielemans,12/05/2019,21,Leicester
49,0,27,Çaglar,Söyüncü,23/02/2019,4,Leicester
49,0,28,Çaglar,Söyüncü,26/02/2019,4,Leicester
49,0,29,Çaglar,Söyüncü,03/03/2019,4,Leicester
49,0,30,Çaglar,Söyüncü,09/03/2019,4,Leicester
49,0,31,Çaglar,Söyüncü,16/03/2019,4,Leicester
49,0,32,Çaglar,Söyüncü,30/03/2019,4,Leicester
48,2,33,Çaglar,Söyüncü,06/04/2019,4,Leicester
48,0,34,Çaglar,Söyüncü,12/04/2019,4,Leicester
48,0,35,Çaglar,Söyüncü,20/04/2019,4,Leicester
48,0,36,Çaglar,Söyüncü,28/04/2019,4,Leicester
48,0,37,Çaglar,Söyüncü,06/05/2019,4,Leicester
48,0,38,Çaglar,Söyüncü,12/05/2019,4,Leicester
105,5,1,Alexis,Sánchez,10/08/2018,7,Man Utd
105,0,2,Alexis,Sánchez,19/08/2018,7,Man Utd
103,1,3,Alexis,Sánchez,27/08/2018,7,Man Utd
102,5,4,Alexis,Sánchez,02/09/2018,7,Man Utd
102,2,5,Alexis,Sánchez,15/09/2018,7,Man Utd
102,2,6,Alexis,Sánchez,22/09/2018,7,Man Utd
101,0,7,Alexis,Sánchez,29/09/2018,7,Man Utd
101,7,8,Alexis,Sánchez,06/10/2018,7,Man Utd
100,0,9,Alexis,Sánchez,20/10/2018,7,Man Utd
100,0,10,Alexis,Sánchez,28/10/2018,7,Man Utd
100,5,11,Alexis,Sánchez,03/11/2018,7,Man Utd
100,1,12,Alexis,Sánchez,11/11/2018,7,Man Utd
100,1,13,Alexis,Sánchez,24/11/2018,7,Man Utd
100,0,14,Alexis,Sánchez,01/12/2018,7,Man Utd
100,0,15,Alexis,Sánchez,05/12/2018,7,Man Utd
100,0,16,Alexis,Sánchez,08/12/2018,7,Man Utd
100,0,17,Alexis,Sánchez,16/12/2018,7,Man Utd
100,0,18,Alexis,Sánchez,22/12/2018,7,Man Utd
100,0,19,Alexis,Sánchez,26/12/2018,7,Man Utd
100,0,20,Alexis,Sánchez,30/12/2018,7,Man Utd
100,4,21,Alexis,Sánchez,02/01/2019,7,Man Utd
100,0,22,Alexis,Sánchez,13/01/2019,7,Man Utd
100,0,23,Alexis,Sánchez,19/01/2019,7,Man Utd
100,4,24,Alexis,Sánchez,29/01/2019,7,Man Utd
100,3,25,Alexis,Sánchez,03/02/2019,7,Man Utd
100,1,26,Alexis,Sánchez,09/02/2019,7,Man Utd
100,1,27,Alexis,Sánchez,24/02/2019,7,Man Utd
100,1,28,Alexis,Sánchez,27/02/2019,7,Man Utd
100,1,29,Alexis,Sánchez,02/03/2019,7,Man Utd
100,0,30,Alexis,Sánchez,10/03/2019,7,Man Utd
100,0,32,Alexis,Sánchez,30/03/2019,7,Man Utd
100,0,32,Alexis,Sánchez,02/04/2019,7,Man Utd
100,0,34,Alexis,Sánchez,13/04/2019,7,Man Utd
100,0,35,Alexis,Sánchez,21/04/2019,7,Man Utd
100,1,35,Alexis,Sánchez,24/04/2019,7,Man Utd
100,1,36,Alexis,Sánchez,28/04/2019,7,Man Utd
100,1,37,Alexis,Sánchez,05/05/2019,7,Man Utd
100,0,38,Alexis,Sánchez,12/05/2019,7,Man Utd
50,0,1,Ander,Herrera,10/08/2018,21,Man Utd
50,0,2,Ander,Herrera,19/08/2018,21,Man Utd
50,0,3,Ander,Herrera,27/08/2018,21,Man Utd
50,1,4,Ander,Herrera,02/09/2018,21,Man Utd
50,0,5,Ander,Herrera,15/09/2018,21,Man Utd
50,0,6,Ander,Herrera,22/09/2018,21,Man Utd
50,0,7,Ander,Herrera,29/09/2018,21,Man Utd
50,0,8,Ander,Herrera,06/10/2018,21,Man Utd
50,1,9,Ander,Herrera,20/10/2018,21,Man Utd
50,1,10,Ander,Herrera,28/10/2018,21,Man Utd
50,1,11,Ander,Herrera,03/11/2018,21,Man Utd
50,2,12,Ander,Herrera,11/11/2018,21,Man Utd
50,0,13,Ander,Herrera,24/11/2018,21,Man Utd
50,9,14,Ander,Herrera,01/12/2018,21,Man Utd
50,8,15,Ander,Herrera,05/12/2018,21,Man Utd
50,2,16,Ander,Herrera,08/12/2018,21,Man Utd
50,2,17,Ander,Herrera,16/12/2018,21,Man Utd
50,8,18,Ander,Herrera,22/12/2018,21,Man Utd
50,4,19,Ander,Herrera,26/12/2018,21,Man Utd
50,4,20,Ander,Herrera,30/12/2018,21,Man Utd
50,3,21,Ander,Herrera,02/01/2019,21,Man Utd
50,2,22,Ander,Herrera,13/01/2019,21,Man Utd
50,2,23,Ander,Herrera,19/01/2019,21,Man Utd
50,0,24,Ander,Herrera,29/01/2019,21,Man Utd
50,3,25,Ander,Herrera,03/02/2019,21,Man Utd
50,3,26,Ander,Herrera,09/02/2019,21,Man Utd
50,1,27,Ander,Herrera,24/02/2019,21,Man Utd
50,0,28,Ander,Herrera,27/02/2019,21,Man Utd
50,0,29,Ander,Herrera,02/03/2019,21,Man Utd
50,0,30,Ander,Herrera,10/03/2019,21,Man Utd
50,3,32,Ander,Herrera,30/03/2019,21,Man Utd
50,0,32,Ander,Herrera,02/04/2019,21,Man Utd
50,0,34,Ander,Herrera,13/04/2019,21,Man Utd
50,0,35,Ander,Herrera,21/04/2019,21,Man Utd
50,0,35,Ander,Herrera,24/04/2019,21,Man Utd
50,1,36,Ander,Herrera,28/04/2019,21,Man Utd
50,1,37,Ander,Herrera,05/05/2019,21,Man Utd
50,0,38,Ander,Herrera,12/05/2019,21,Man Utd
50,1,1,Andreas,Pereira,10/08/2018,15,Man Utd
50,1,2,Andreas,Pereira,19/08/2018,15,Man Utd
49,0,3,Andreas,Pereira,27/08/2018,15,Man Utd
49,0,4,Andreas,Pereira,02/09/2018,15,Man Utd
48,0,5,Andreas,Pereira,15/09/2018,15,Man Utd
48,1,6,Andreas,Pereira,22/09/2018,15,Man Utd
47,0,7,Andreas,Pereira,29/09/2018,15,Man Utd
47,0,8,Andreas,Pereira,06/10/2018,15,Man Utd
47,0,9,Andreas,Pereira,20/10/2018,15,Man Utd
46,0,10,Andreas,Pereira,28/10/2018,15,Man Utd
46,0,11,Andreas,Pereira,03/11/2018,15,Man Utd
46,0,12,Andreas,Pereira,11/11/2018,15,Man Utd
46,0,13,Andreas,Pereira,24/11/2018,15,Man Utd
46,0,14,Andreas,Pereira,01/12/2018,15,Man Utd
46,0,15,Andreas,Pereira,05/12/2018,15,Man Utd
45,0,16,Andreas,Pereira,08/12/2018,15,Man Utd
45,0,17,Andreas,Pereira,16/12/2018,15,Man Utd
45,1,18,Andreas,Pereira,22/12/2018,15,Man Utd
45,0,19,Andreas,Pereira,26/12/2018,15,Man Utd
45,1,20,Andreas,Pereira,30/12/2018,15,Man Utd
45,0,21,Andreas,Pereira,02/01/2019,15,Man Utd
45,0,22,Andreas,Pereira,13/01/2019,15,Man Utd
45,0,23,Andreas,Pereira,19/01/2019,15,Man Utd
45,2,24,Andreas,Pereira,29/01/2019,15,Man Utd
45,0,25,Andreas,Pereira,03/02/2019,15,Man Utd
45,0,26,Andreas,Pereira,09/02/2019,15,Man Utd
45,3,27,Andreas,Pereira,24/02/2019,15,Man Utd
45,0,28,Andreas,Pereira,27/02/2019,15,Man Utd
45,12,29,Andreas,Pereira,02/03/2019,15,Man Utd
45,0,30,Andreas,Pereira,10/03/2019,15,Man Utd
45,0,32,Andreas,Pereira,30/03/2019,15,Man Utd
45,1,32,Andreas,Pereira,02/04/2019,15,Man Utd
45,1,34,Andreas,Pereira,13/04/2019,15,Man Utd
45,1,35,Andreas,Pereira,21/04/2019,15,Man Utd
45,1,35,Andreas,Pereira,24/04/2019,15,Man Utd
45,0,36,Andreas,Pereira,28/04/2019,15,Man Utd
45,0,37,Andreas,Pereira,05/05/2019,15,Man Utd
45,1,38,Andreas,Pereira,12/05/2019,15,Man Utd
75,0,1,Anthony,Martial,10/08/2018,11,Man Utd
74,0,2,Anthony,Martial,19/08/2018,11,Man Utd
73,0,3,Anthony,Martial,27/08/2018,11,Man Utd
73,0,4,Anthony,Martial,02/09/2018,11,Man Utd
72,1,5,Anthony,Martial,15/09/2018,11,Man Utd
72,1,6,Anthony,Martial,22/09/2018,11,Man Utd
72,2,7,Anthony,Martial,29/09/2018,11,Man Utd
72,13,8,Anthony,Martial,06/10/2018,11,Man Utd
72,15,9,Anthony,Martial,20/10/2018,11,Man Utd
73,9,10,Anthony,Martial,28/10/2018,11,Man Utd
74,10,11,Anthony,Martial,03/11/2018,11,Man Utd
75,7,12,Anthony,Martial,11/11/2018,11,Man Utd
76,3,13,Anthony,Martial,24/11/2018,11,Man Utd
76,1,14,Anthony,Martial,01/12/2018,11,Man Utd
76,7,15,Anthony,Martial,05/12/2018,11,Man Utd
75,0,16,Anthony,Martial,08/12/2018,11,Man Utd
74,1,17,Anthony,Martial,16/12/2018,11,Man Utd
73,7,18,Anthony,Martial,22/12/2018,11,Man Utd
74,0,19,Anthony,Martial,26/12/2018,11,Man Utd
73,5,20,Anthony,Martial,30/12/2018,11,Man Utd
73,3,21,Anthony,Martial,02/01/2019,11,Man Utd
73,3,22,Anthony,Martial,13/01/2019,11,Man Utd
73,2,23,Anthony,Martial,19/01/2019,11,Man Utd
73,0,24,Anthony,Martial,29/01/2019,11,Man Utd
72,0,25,Anthony,Martial,03/02/2019,11,Man Utd
72,12,26,Anthony,Martial,09/02/2019,11,Man Utd
72,0,27,Anthony,Martial,24/02/2019,11,Man Utd
72,0,28,Anthony,Martial,27/02/2019,11,Man Utd
72,0,29,Anthony,Martial,02/03/2019,11,Man Utd
72,1,30,Anthony,Martial,10/03/2019,11,Man Utd
72,9,32,Anthony,Martial,30/03/2019,11,Man Utd
72,1,32,Anthony,Martial,02/04/2019,11,Man Utd
72,5,34,Anthony,Martial,13/04/2019,11,Man Utd
72,2,35,Anthony,Martial,21/04/2019,11,Man Utd
72,1,35,Anthony,Martial,24/04/2019,11,Man Utd
72,0,36,Anthony,Martial,28/04/2019,11,Man Utd
72,0,37,Anthony,Martial,05/05/2019,11,Man Utd
72,1,38,Anthony,Martial,12/05/2019,11,Man Utd
65,0,1,Antonio,Valencia,10/08/2018,25,Man Utd
65,0,2,Antonio,Valencia,19/08/2018,25,Man Utd
65,0,3,Antonio,Valencia,27/08/2018,25,Man Utd
65,7,4,Antonio,Valencia,02/09/2018,25,Man Utd
65,1,5,Antonio,Valencia,15/09/2018,25,Man Utd
65,2,6,Antonio,Valencia,22/09/2018,25,Man Utd
65,0,7,Antonio,Valencia,29/09/2018,25,Man Utd
65,0,8,Antonio,Valencia,06/10/2018,25,Man Utd
65,0,9,Antonio,Valencia,20/10/2018,25,Man Utd
65,0,10,Antonio,Valencia,28/10/2018,25,Man Utd
64,0,11,Antonio,Valencia,03/11/2018,25,Man Utd
64,0,12,Antonio,Valencia,11/11/2018,25,Man Utd
64,0,13,Antonio,Valencia,24/11/2018,25,Man Utd
64,0,14,Antonio,Valencia,01/12/2018,25,Man Utd
64,0,15,Antonio,Valencia,05/12/2018,25,Man Utd
64,0,16,Antonio,Valencia,08/12/2018,25,Man Utd
64,0,17,Antonio,Valencia,16/12/2018,25,Man Utd
64,0,18,Antonio,Valencia,22/12/2018,25,Man Utd
64,0,19,Antonio,Valencia,26/12/2018,25,Man Utd
64,0,20,Antonio,Valencia,30/12/2018,25,Man Utd
64,6,21,Antonio,Valencia,02/01/2019,25,Man Utd
64,0,22,Antonio,Valencia,13/01/2019,25,Man Utd
64,0,23,Antonio,Valencia,19/01/2019,25,Man Utd
64,0,24,Antonio,Valencia,29/01/2019,25,Man Utd
64,0,25,Antonio,Valencia,03/02/2019,25,Man Utd
64,0,26,Antonio,Valencia,09/02/2019,25,Man Utd
64,0,27,Antonio,Valencia,24/02/2019,25,Man Utd
64,0,28,Antonio,Valencia,27/02/2019,25,Man Utd
64,0,29,Antonio,Valencia,02/03/2019,25,Man Utd
64,0,30,Antonio,Valencia,10/03/2019,25,Man Utd
64,0,32,Antonio,Valencia,30/03/2019,25,Man Utd
64,0,32,Antonio,Valencia,02/04/2019,25,Man Utd
64,0,34,Antonio,Valencia,13/04/2019,25,Man Utd
64,0,35,Antonio,Valencia,21/04/2019,25,Man Utd
64,0,35,Antonio,Valencia,24/04/2019,25,Man Utd
64,0,36,Antonio,Valencia,28/04/2019,25,Man Utd
64,0,37,Antonio,Valencia,05/05/2019,25,Man Utd
64,1,38,Antonio,Valencia,12/05/2019,25,Man Utd
60,0,1,Ashley,Young,10/08/2018,18,Man Utd
60,1,2,Ashley,Young,19/08/2018,18,Man Utd
59,0,3,Ashley,Young,27/08/2018,18,Man Utd
59,0,4,Ashley,Young,02/09/2018,18,Man Utd
58,5,5,Ashley,Young,15/09/2018,18,Man Utd
58,0,6,Ashley,Young,22/09/2018,18,Man Utd
58,0,7,Ashley,Young,29/09/2018,18,Man Utd
58,4,8,Ashley,Young,06/10/2018,18,Man Utd
57,0,9,Ashley,Young,20/10/2018,18,Man Utd
57,2,10,Ashley,Young,28/10/2018,18,Man Utd
57,1,11,Ashley,Young,03/11/2018,18,Man Utd
57,1,12,Ashley,Young,11/11/2018,18,Man Utd
57,5,13,Ashley,Young,24/11/2018,18,Man Utd
57,0,14,Ashley,Young,01/12/2018,18,Man Utd
57,0,15,Ashley,Young,05/12/2018,18,Man Utd
57,12,16,Ashley,Young,08/12/2018,18,Man Utd
57,1,17,Ashley,Young,16/12/2018,18,Man Utd
57,2,18,Ashley,Young,22/12/2018,18,Man Utd
57,1,19,Ashley,Young,26/12/2018,18,Man Utd
57,1,20,Ashley,Young,30/12/2018,18,Man Utd
57,0,21,Ashley,Young,02/01/2019,18,Man Utd
57,6,22,Ashley,Young,13/01/2019,18,Man Utd
57,2,23,Ashley,Young,19/01/2019,18,Man Utd
57,1,24,Ashley,Young,29/01/2019,18,Man Utd
57,8,25,Ashley,Young,03/02/2019,18,Man Utd
57,0,26,Ashley,Young,09/02/2019,18,Man Utd
57,5,27,Ashley,Young,24/02/2019,18,Man Utd
57,8,28,Ashley,Young,27/02/2019,18,Man Utd
57,1,29,Ashley,Young,02/03/2019,18,Man Utd
57,1,30,Ashley,Young,10/03/2019,18,Man Utd
57,2,32,Ashley,Young,30/03/2019,18,Man Utd
57,-3,32,Ashley,Young,02/04/2019,18,Man Utd
57,0,34,Ashley,Young,13/04/2019,18,Man Utd
57,0,35,Ashley,Young,21/04/2019,18,Man Utd
57,1,35,Ashley,Young,24/04/2019,18,Man Utd
57,1,36,Ashley,Young,28/04/2019,18,Man Utd
57,3,37,Ashley,Young,05/05/2019,18,Man Utd
57,1,38,Ashley,Young,12/05/2019,18,Man Utd
60,0,1,Chris,Smalling,10/08/2018,12,Man Utd
59,0,2,Chris,Smalling,19/08/2018,12,Man Utd
58,1,3,Chris,Smalling,27/08/2018,12,Man Utd
58,7,4,Chris,Smalling,02/09/2018,12,Man Utd
58,10,5,Chris,Smalling,15/09/2018,12,Man Utd
58,2,6,Chris,Smalling,22/09/2018,12,Man Utd
58,1,7,Chris,Smalling,29/09/2018,12,Man Utd
58,1,8,Chris,Smalling,06/10/2018,12,Man Utd
58,1,9,Chris,Smalling,20/10/2018,12,Man Utd
58,1,10,Chris,Smalling,28/10/2018,12,Man Utd
58,2,11,Chris,Smalling,03/11/2018,12,Man Utd
58,1,12,Chris,Smalling,11/11/2018,12,Man Utd
57,6,13,Chris,Smalling,24/11/2018,12,Man Utd
57,0,14,Chris,Smalling,01/12/2018,12,Man Utd
57,1,15,Chris,Smalling,05/12/2018,12,Man Utd
57,1,16,Chris,Smalling,08/12/2018,12,Man Utd
57,0,17,Chris,Smalling,16/12/2018,12,Man Utd
